4812100000,C형간염,2018-01,겨울,30 ~ 39,여,1
4812100000,C형간염,2018-01,겨울,40 ~ 49,남,1
4812100000,C형간염,2018-01,겨울,50 ~ 59,여,1
4812100000,C형간염,2018-01,겨울,60 ~,남,2
4812100000,레지오넬라증,2018-01,겨울,50 ~ 59,남,1
4812100000,매독(1기),2018-01,겨울,30 ~ 39,남,1
4812100000,매독(2기),2018-01,겨울,30 ~ 39,남,1
4812100000,성홍열,2018-01,겨울,0 ~ 9,남,6
4812100000,성홍열,2018-01,겨울,0 ~ 9,여,5
4812100000,성홍열,2018-01,겨울,10 ~ 19,여,2
4812100000,수두,2018-01,겨울,0 ~ 9,남,4
4812100000,수두,2018-01,겨울,0 ~ 9,여,5
4812100000,수두,2018-01,겨울,10 ~ 19,여,1
4812100000,수두,2018-01,겨울,20 ~ 29,남,1
4812100000,카바페넴내성장내세균속균종(CRE)감염증,2018-01,겨울,60 ~,남,2
4812100000,카바페넴내성장내세균속균종(CRE)감염증,2018-01,겨울,60 ~,여,1
4812100000,폐렴구균,2018-01,겨울,60 ~,여,1
4812300000,A형간염,2018-01,겨울,30 ~ 39,남,1
4812300000,C형간염,2018-01,겨울,50 ~ 59,여,2
4812300000,C형간염,2018-01,겨울,60 ~,남,1
4812300000,성홍열,2018-01,겨울,0 ~ 9,남,2
4812300000,수두,2018-01,겨울,0 ~ 9,남,2
4812300000,수두,2018-01,겨울,0 ~ 9,여,2
4812300000,수두,2018-01,겨울,10 ~ 19,남,2
4812300000,수두,2018-01,겨울,10 ~ 19,여,1
4812300000,수두,2018-01,겨울,20 ~ 29,여,1
4812300000,유행성이하선염,2018-01,겨울,0 ~ 9,남,2
4812300000,유행성이하선염,2018-01,겨울,0 ~ 9,여,2
4812300000,유행성이하선염,2018-01,겨울,10 ~ 19,남,1
4812300000,유행성이하선염,2018-01,겨울,10 ~ 19,여,1
4812300000,카바페넴내성장내세균속균종(CRE)감염증,2018-01,겨울,60 ~,남,1
4812300000,카바페넴내성장내세균속균종(CRE)감염증,2018-01,겨울,60 ~,여,1
4812500000,C형간염,2018-01,겨울,40 ~ 49,남,1
4812500000,C형간염,2018-01,겨울,50 ~ 59,남,1
4812500000,C형간염,2018-01,겨울,50 ~ 59,여,1
4812500000,C형간염,2018-01,겨울,60 ~,남,1
4812500000,성홍열,2018-01,겨울,0 ~ 9,남,2
4812500000,성홍열,2018-01,겨울,0 ~ 9,여,2
4812500000,수두,2018-01,겨울,0 ~ 9,남,16
4812500000,수두,2018-01,겨울,0 ~ 9,여,15
4812500000,수두,2018-01,겨울,10 ~ 19,남,1
4812500000,수두,2018-01,겨울,10 ~ 19,여,3
4812500000,수두,2018-01,겨울,30 ~ 39,남,1
4812500000,수두,2018-01,겨울,40 ~ 49,남,1
4812500000,유행성이하선염,2018-01,겨울,0 ~ 9,남,2
4812500000,유행성이하선염,2018-01,겨울,0 ~ 9,여,1
4812500000,유행성이하선염,2018-01,겨울,10 ~ 19,여,1
4812500000,쯔쯔가무시증,2018-01,겨울,60 ~,여,1
4812500000,카바페넴내성장내세균속균종(CRE)감염증,2018-01,겨울,60 ~,남,2
4812500000,카바페넴내성장내세균속균종(CRE)감염증,2018-01,겨울,60 ~,여,2
4812500000,폐렴구균,2018-01,겨울,40 ~ 49,남,1
4812500000,폐렴구균,2018-01,겨울,60 ~,남,1
4812500000,폐렴구균,2018-01,겨울,60 ~,여,1
4812700000,C형간염,2018-01,겨울,40 ~ 49,여,1
4812700000,C형간염,2018-01,겨울,50 ~ 59,남,1
4812700000,C형간염,2018-01,겨울,60 ~,여,1
4812700000,급성B형간염,2018-01,겨울,60 ~,남,1
4812700000,성홍열,2018-01,겨울,0 ~ 9,남,5
4812700000,성홍열,2018-01,겨울,0 ~ 9,여,2
4812700000,성홍열,2018-01,겨울,10 ~ 19,여,1
4812700000,수두,2018-01,겨울,0 ~ 9,남,2
4812700000,수두,2018-01,겨울,0 ~ 9,여,5
4812700000,수두,2018-01,겨울,10 ~ 19,여,2
4812700000,수두,2018-01,겨울,40 ~ 49,남,1
4812700000,유행성이하선염,2018-01,겨울,0 ~ 9,남,3
4812700000,유행성이하선염,2018-01,겨울,0 ~ 9,여,2
4812700000,카바페넴내성장내세균속균종(CRE)감염증,2018-01,겨울,50 ~ 59,남,1
4812700000,카바페넴내성장내세균속균종(CRE)감염증,2018-01,겨울,60 ~,남,2
4812900000,C형간염,2018-01,겨울,,여,1
4812900000,C형간염,2018-01,겨울,30 ~ 39,여,1
4812900000,C형간염,2018-01,겨울,50 ~ 59,남,3
4812900000,C형간염,2018-01,겨울,50 ~ 59,여,1
4812900000,C형간염,2018-01,겨울,60 ~,남,4
4812900000,C형간염,2018-01,겨울,60 ~,여,1
4812900000,급성B형간염,2018-01,겨울,40 ~ 49,남,1
4812900000,성홍열,2018-01,겨울,0 ~ 9,남,12
4812900000,성홍열,2018-01,겨울,0 ~ 9,여,10
4812900000,수두,2018-01,겨울,0 ~ 9,남,16
4812900000,수두,2018-01,겨울,0 ~ 9,여,9
4812900000,수두,2018-01,겨울,10 ~ 19,남,2
4812900000,수두,2018-01,겨울,10 ~ 19,여,1
4812900000,수두,2018-01,겨울,50 ~ 59,남,1
4812900000,유행성이하선염,2018-01,겨울,0 ~ 9,남,1
4812900000,유행성이하선염,2018-01,겨울,0 ~ 9,여,3
4812900000,유행성이하선염,2018-01,겨울,10 ~ 19,남,2
4812900000,유행성이하선염,2018-01,겨울,20 ~ 29,여,1
4812900000,유행성이하선염,2018-01,겨울,30 ~ 39,여,1
4812900000,카바페넴내성장내세균속균종(CRE)감염증,2018-01,겨울,50 ~ 59,남,1
4812900000,카바페넴내성장내세균속균종(CRE)감염증,2018-01,겨울,60 ~,여,2
4812900000,폐렴구균,2018-01,겨울,60 ~,남,1
4817000000,A형간염,2018-01,겨울,40 ~ 49,여,1
4817000000,C형간염,2018-01,겨울,40 ~ 49,남,2
4817000000,C형간염,2018-01,겨울,40 ~ 49,여,1
4817000000,C형간염,2018-01,겨울,50 ~ 59,남,1
4817000000,C형간염,2018-01,겨울,60 ~,여,1
4817000000,매독(2기),2018-01,겨울,10 ~ 19,남,1
4817000000,성홍열,2018-01,겨울,0 ~ 9,남,9
4817000000,성홍열,2018-01,겨울,0 ~ 9,여,4
4817000000,수두,2018-01,겨울,0 ~ 9,남,28
4817000000,수두,2018-01,겨울,0 ~ 9,여,20
4817000000,수두,2018-01,겨울,10 ~ 19,남,4
4817000000,수두,2018-01,겨울,10 ~ 19,여,6
4817000000,수두,2018-01,겨울,20 ~ 29,남,1
4817000000,수두,2018-01,겨울,30 ~ 39,여,2
4817000000,유행성이하선염,2018-01,겨울,0 ~ 9,남,8
4817000000,유행성이하선염,2018-01,겨울,0 ~ 9,여,10
4817000000,유행성이하선염,2018-01,겨울,10 ~ 19,남,4
4817000000,유행성이하선염,2018-01,겨울,10 ~ 19,여,1
4817000000,유행성이하선염,2018-01,겨울,20 ~ 29,남,2
4817000000,유행성이하선염,2018-01,겨울,30 ~ 39,남,1
4817000000,유행성이하선염,2018-01,겨울,40 ~ 49,여,2
4817000000,장출혈성대장균감염증,2018-01,겨울,0 ~ 9,여,1
4817000000,장티푸스,2018-01,겨울,20 ~ 29,여,1
4817000000,쯔쯔가무시증,2018-01,겨울,50 ~ 59,여,1
4817000000,쯔쯔가무시증,2018-01,겨울,60 ~,남,2
4817000000,카바페넴내성장내세균속균종(CRE)감염증,2018-01,겨울,40 ~ 49,여,1
4817000000,카바페넴내성장내세균속균종(CRE)감염증,2018-01,겨울,60 ~,남,2
4817000000,카바페넴내성장내세균속균종(CRE)감염증,2018-01,겨울,60 ~,여,1
4817000000,큐열,2018-01,겨울,50 ~ 59,여,1
4822000000,C형간염,2018-01,겨울,40 ~ 49,남,2
4822000000,C형간염,2018-01,겨울,40 ~ 49,여,1
4822000000,C형간염,2018-01,겨울,50 ~ 59,여,1
4822000000,C형간염,2018-01,겨울,60 ~,남,2
4822000000,C형간염,2018-01,겨울,60 ~,여,2
4822000000,성홍열,2018-01,겨울,0 ~ 9,여,1
4822000000,세균성이질,2018-01,겨울,0 ~ 9,여,1
4822000000,수두,2018-01,겨울,0 ~ 9,남,11
4822000000,수두,2018-01,겨울,0 ~ 9,여,11
4822000000,수두,2018-01,겨울,10 ~ 19,남,3
4822000000,수두,2018-01,겨울,10 ~ 19,여,1
4822000000,수두,2018-01,겨울,50 ~ 59,여,1
4822000000,유행성이하선염,2018-01,겨울,0 ~ 9,남,2
4822000000,유행성이하선염,2018-01,겨울,0 ~ 9,여,2
4822000000,유행성이하선염,2018-01,겨울,10 ~ 19,남,1
4822000000,유행성이하선염,2018-01,겨울,20 ~ 29,여,1
4822000000,카바페넴내성장내세균속균종(CRE)감염증,2018-01,겨울,60 ~,남,2
4822000000,폐렴구균,2018-01,겨울,40 ~ 49,남,1
4824000000,A형간염,2018-01,겨울,40 ~ 49,여,1
4824000000,C형간염,2018-01,겨울,40 ~ 49,남,1
4824000000,C형간염,2018-01,겨울,50 ~ 59,남,2
4824000000,C형간염,2018-01,겨울,50 ~ 59,여,1
4824000000,C형간염,2018-01,겨울,60 ~,여,1
4824000000,매독(1기),2018-01,겨울,30 ~ 39,남,1
4824000000,백일해,2018-01,겨울,0 ~ 9,남,2
4824000000,성홍열,2018-01,겨울,0 ~ 9,남,4
4824000000,성홍열,2018-01,겨울,0 ~ 9,여,3
4824000000,성홍열,2018-01,겨울,20 ~ 29,여,1
4824000000,수두,2018-01,겨울,0 ~ 9,남,20
4824000000,수두,2018-01,겨울,0 ~ 9,여,18
4824000000,수두,2018-01,겨울,10 ~ 19,남,3
4824000000,수두,2018-01,겨울,10 ~ 19,여,1
4824000000,유행성이하선염,2018-01,겨울,0 ~ 9,남,2
4824000000,유행성이하선염,2018-01,겨울,10 ~ 19,남,1
4824000000,유행성이하선염,2018-01,겨울,20 ~ 29,남,1
4824000000,쯔쯔가무시증,2018-01,겨울,40 ~ 49,남,1
4824000000,쯔쯔가무시증,2018-01,겨울,50 ~ 59,여,1
4824000000,쯔쯔가무시증,2018-01,겨울,60 ~,남,1
4824000000,쯔쯔가무시증,2018-01,겨울,60 ~,여,1
4824000000,카바페넴내성장내세균속균종(CRE)감염증,2018-01,겨울,40 ~ 49,남,1
4824000000,카바페넴내성장내세균속균종(CRE)감염증,2018-01,겨울,60 ~,여,7
4825000000,C형간염,2018-01,겨울,20 ~ 29,여,1
4825000000,C형간염,2018-01,겨울,30 ~ 39,여,1
4825000000,C형간염,2018-01,겨울,40 ~ 49,남,2
4825000000,C형간염,2018-01,겨울,40 ~ 49,여,1
4825000000,C형간염,2018-01,겨울,50 ~ 59,남,4
4825000000,C형간염,2018-01,겨울,50 ~ 59,여,2
4825000000,C형간염,2018-01,겨울,60 ~,남,3
4825000000,C형간염,2018-01,겨울,60 ~,여,2
4825000000,급성B형간염,2018-01,겨울,,남,1
4825000000,매독(1기),2018-01,겨울,40 ~ 49,남,1
4825000000,성홍열,2018-01,겨울,0 ~ 9,남,12
4825000000,성홍열,2018-01,겨울,0 ~ 9,여,12
4825000000,성홍열,2018-01,겨울,10 ~ 19,남,1
4825000000,수두,2018-01,겨울,0 ~ 9,남,29
4825000000,수두,2018-01,겨울,0 ~ 9,여,34
4825000000,수두,2018-01,겨울,10 ~ 19,남,8
4825000000,수두,2018-01,겨울,10 ~ 19,여,6
4825000000,수두,2018-01,겨울,20 ~ 29,남,2
4825000000,수두,2018-01,겨울,20 ~ 29,여,1
4825000000,수두,2018-01,겨울,30 ~ 39,남,1
